R0,k,k_label,generation_g,p_survive,p_survive_ultimate,frac_of_ultimate
1.2,0.2,0.2,12,0.066233873944895,0.05785026571367635,1.14491909635666
1.2,0.5,0.5,1,0.4576738554533596,0.11338247516251188,4.036548459516099
1.2,0.5,0.5,2,0.30967424615646466,0.11338247516251188,2.7312355433465925
1.2,0.5,0.5,3,0.24260204984061007,0.11338247516251188,2.1396785481432374
1.2,0.5,0.5,4,0.20500729216485536,0.11338247516251188,1.808103870294038
1.2,0.5,0.5,5,0.18132214821141057,0.11338247516251188,1.5992078842124438
1.2,0.5,0.5,6,0.16526648932730392,0.11338247516251188,1.4576017068813
1.2,0.5,0.5,7,0.15382960204214924,0.11338247516251188,1.3567317332036033
1.2,0.5,0.5,8,0.14538999074670256,0.11338247516251188,1.282296850005383
1.2,0.5,0.5,9,0.13899766151137638,0.11338247516251188,1.225918390934314
1.2,0.5,0.5,10,0.13405936363713788,0.11338247516251188,1.1823640597454737
1.2,0.5,0.5,11,0.13018563233017522,0.11338247516251188,1.148198891791516
1.2,0.5,0.5,12,0.12711032186564752,0.11338247516251188,1.1210755602526707
1.2,1,1,1,0.5454545454545454,0.1666666666666663,3.2727272727272796
1.2,1,1,2,0.39560439560439553,0.1666666666666663,2.3736263736263785
1.2,1,1,3,0.3219076005961251,0.1666666666666663,1.9314456035767549
1.2,1,1,4,0.27864975274134585,0.1666666666666663,1.6718985164480789
1.2,1,1,5,0.2505881215558634,0.1666666666666663,1.5035287293351838
1.2,1,1,6,0.23118660528910706,0.1666666666666663,1.3871196317346455
1.2,1,1,7,0.21717451867390847,0.1666666666666663,1.3030471120434537
1.2,1,1,8,0.20673288472708284,0.1666666666666663,1.2403973083624997
1.2,1,1,9,0.19876896406904931,0.1666666666666663,1.1926137844142986
1.2,1,1,10,0.19258649512680603,0.1666666666666663,1.1555189707608389
1.2,1,1,11,0.18772080408648495,0.1666666666666663,1.1263248245189121
1.2,1,1,12,0.18385000090284276,0.1666666666666663,1.103100005417059
1.2,2,2,1,0.609375,0.2177706438196787,2.798242174939716
1.2,2,2,2,0.4637873162659908,0.2177706438196787,2.1297054007427283
1.2,2,2,3,0.38799751838017216,0.2177706438196787,1.7816796220772848
1.2,2,2,4,0.3420152962137474,0.2177706438196787,1.570529848352505
1.2,2,2,5,0.31154566386279015,0.2177706438196787,1.430613687861254
1.2,2,2,6,0.29017434787552987,0.2177706438196787,1.3324768792794857
1.2,2,2,7,0.27458519574894025,0.2177706438196787,1.2608916928964304
1.2,2,2,8,0.2628875808081549,0.2177706438196787,1.2071763952988745
1.2,2,2,9,0.253923237468066,0.2177706438196787,1.1660122457934359
1.2,2,2,10,0.2469423650273016,0.2177706438196787,1.1339561691876985
1.2,2,2,11,0.24143801381821817,0.2177706438196787,1.1086802591176468
1.2,2,2,12,0.23705522072496732,0.2177706438196787,1.0885545295134311
1.2,5,5,1,0.6588922598508073,0.26676003184625374,2.469981186051731
1.2,5,5,2,0.5200393034754359,0.26676003184625374,1.9494648425261805
1.2,5,5,3,0.44460079824675347,0.26676003184625374,1.66666946007488
1.2,5,5,4,0.39765927697715064,0.26676003184625374,1.490700365511803
1.2,5,5,5,0.3660419222574164,0.26676003184625374,1.3721767827212714
1.2,5,5,6,0.34362081974874026,0.26676003184625374,1.2881270757486825
1.2,5,5,7,0.32714316616502526,0.26676003184625374,1.226357501537461
1.2,5,5,8,0.3147163968323071,0.26676003184625374,1.1797734265292519
1.2,5,5,9,0.3051621801405203,0.26676003184625374,1.1439576537327734
1.2,5,5,10,0.2977076695515438,0.26676003184625374,1.1160130229821184
1.2,5,5,11,0.2918246971305284,0.26676003184625374,1.093959597735843
1.2,5,5,12,0.2871401699251027,0.26676003184625374,1.076398769102693
1.2,Poisson,Poisson,1,0.6988057880877978,0.31369833104121736,2.227636295572068
1.2,Poisson,Poisson,2,0.567670368449454,0.31369833104121736,1.8096059566694565
1.2,Poisson,Poisson,3,0.4939928311662224,0.31369833104121736,1.5747384741467298
1.2,Poisson,Poisson,4,0.4472179053833857,0.31369833104121736,1.4256304899646564
1.2,Poisson,Poisson,5,0.41530298351742734,0.31369833104121736,1.3238928691108018
1.2,Poisson,Poisson,6,0.39247598897099123,0.31369833104121736,1.2511255245391253
1.2,Poisson,Poisson,7,0.3756044309916292,0.31369833104121736,1.1973427775179266
1.2,Poisson,Poisson,8,0.36283416335462937,0.31369833104121736,1.1566340252762006
1.2,Poisson,Poisson,9,0.35299483144852983,0.31369833104121736,1.12526843951283
1.2,Poisson,Poisson,10,0.3453102356327855,0.31369833104121736,1.100771669669529
1.2,Poisson,Poisson,11,0.339245082192304,0.31369833104121736,1.081437319307032
1.2,Poisson,Poisson,12,0.33441844295846446,0.31369833104121736,1.0660510747649614
1.5,0.05,0.05,1,0.15776765634704681,0.03585543601216523,4.400104249004768
1.5,0.05,0.05,2,0.08360905237067384,0.03585543601216523,2.331837558531055
1.5,0.05,0.05,3,0.06082755986306332,0.03585543601216523,1.6964668855909437
1.5,0.05,0.05,4,0.05059741735466605,0.03585543601216523,1.411150525055645
1.5,0.05,0.05,5,0.04512201231261981,0.03585543601216523,1.2584427169512193
1.5,0.05,0.05,6,0.04189565375315285,0.03585543601216523,1.1684603065191639
1.5,0.05,0.05,7,0.039881856836497365,0.03585543601216523,1.112295966027746
1.5,0.05,0.05,8,0.038578394582991504,0.03585543601216523,1.0759426986162548
1.5,0.05,0.05,9,0.037714479425936864,0.03585543601216523,1.05184830030071
1.5,0.05,0.05,10,0.037132780289398704,0.03585543601216523,1.035624842961053
1.5,0.05,0.05,11,0.03673690595258594,0.03585543601216523,1.0245839972527915
1.5,0.05,0.05,12,0.03646552715783813,0.03585543601216523,1.0170153040522476
1.5,0.1,0.1,1,0.2421417167448009,0.06765766138943907,3.5789253097447093
1.5,0.1,0.1,2,0.1421290415015436,0.06765766138943907,2.1007087531956734
1.5,0.1,0.1,3,0.1078893636551862,0.06765766138943907,1.5946363122747107
1.5,0.1,0.1,4,0.09176676832776087,0.06765766138943907,1.3563396434817518
1.5,0.1,0.1,5,0.08292217929677936,0.06765766138943907,1.2256140338560828
1.5,0.1,0.1,6,0.07763895448523306,0.06765766138943907,1.1475264277661243
1.5,0.1,0.1,7,0.07431644331050424,0.06765766138943907,1.0984187420067193
1.5,0.1,0.1,8,0.07215770539197919,0.06765766138943907,1.066511964944188
1.5,0.1,0.1,9,0.0707248957799207,0.06765766138943907,1.0453346203148606
1.5,0.1,0.1,10,0.06976030467408889,0.06765766138943907,1.0310776819870695
1.5,0.1,0.1,11,0.06910467277928567,0.06765766138943907,1.0213872510537656
1.5,0.1,0.1,12,0.06865612269377686,0.06765766138943907,1.014757549756126
1.5,0.2,0.2,1,0.3481972103686233,0.12153429280056116,2.8650120253714557
1.5,0.2,0.2,2,0.22649526004260667,0.12153429280056116,1.8636325174022066
1.5,0.2,0.2,3,0.18008541273635903,0.12153429280056116,1.4817662454487703
1.5,0.2,0.2,4,0.15712581340965404,0.12153429280056116,1.2928516700014774
1.5,0.2,0.2,5,0.14420304700756714,0.12153429280056116,1.1865214638983057
1.5,0.2,0.2,6,0.13637786820015696,0.12153429280056116,1.1221348728622154
1.5,0.2,0.2,7,0.131423748892307,0.12153429280056116,1.0813717335565076
1.5,0.2,0.2,8,0.1281972591281244,0.12153429280056116,1.054823755287713
1.5,0.2,0.2,9,0.12605671900623083,0.12153429280056116,1.0372111122009902
1.5,0.2,0.2,10,0.1246190647527361,0.12153429280056116,1.0253819056423612
1.5,0.2,0.2,11,0.12364547514819646,0.12153429280056116,1.017371083494103
1.5,0.2,0.2,12,0.12298244802616554,0.12153429280056116,1.0119156099256759
1.5,0.5,0.5,1,0.5,0.2324081207560016,2.151387818865999
1.5,0.5,0.5,2,0.3675444679663241,0.2324081207560016,1.5814613825486683
1.5,0.5,0.5,3,0.31036670590035464,0.2324081207560016,1.335438300911178
1.5,0.5,0.5,4,0.280389312379442,0.2324081207560016,1.20645230238669
1.5,0.5,0.5,5,0.2630240792805695,0.2324081207560016,1.131733600465324
1.5,0.5,0.5,6,0.25237113303827263,0.2324081207560016,1.0858963629039005
1.5,0.5,0.5,7,0.24560273587391945,0.2324081207560016,1.0567734684786272
1.5,0.5,0.5,8,0.24120568469705306,0.2324081207560016,1.0378539437969458
1.5,0.5,0.5,9,0.23830762380334114,0.2324081207560016,1.0253842379868183
1.5,0.5,0.5,10,0.236379280351793,0.2324081207560016,1.017087008762317
1.5,0.5,0.5,11,0.23508803363634434,0.2324081207560016,1.011531063852783
1.5,0.5,0.5,12,0.23421972551182857,0.2324081207560016,1.0077949288085717
1.5,1,1,1,0.6000000000000001,0.33333333333333326,1.8000000000000007
1.5,1,1,2,0.4736842105263158,0.33333333333333326,1.4210526315789478
1.5,1,1,3,0.41538461538461535,0.33333333333333326,1.2461538461538464
1.5,1,1,4,0.3838862559241706,0.33333333333333326,1.151658767772512
1.5,1,1,5,0.3654135338345864,0.33333333333333326,1.0962406015037596
1.5,1,1,6,0.35405536668285575,0.33333333333333326,1.0621661000485676
1.5,1,1,7,0.34686756542426644,0.33333333333333326,1.0406026962727997
1.5,1,1,8,0.34223566845756603,0.33333333333333326,1.0267070053726983
1.5,1,1,9,0.33921585523481257,0.33333333333333326,1.017647565704438
1.5,1,1,10,0.33723208013752215,0.33333333333333326,1.0116962404125667
1.5,1,1,11,0.33592240373948734,0.33333333333333326,1.0077672112184624
1.5,1,1,12,0.33505492295403083,0.33333333333333326,1.0051647688620928
1.5,2,2,1,0.673469387755102,0.4249724058784581,1.5847367462905673
1.5,2,2,2,0.5585636311404769,0.4249724058784581,1.314352704820618
1.5,2,2,3,0.5033133210543159,0.4249724058784581,1.1843435340558637
1.5,2,2,4,0.4729810284885517,0.4249724058784581,1.1129687997291384
1.5,2,2,5,0.45513262647783537,0.4249724058784581,1.0709698328225177
1.5,2,2,6,0.44420310517101125,0.4249724058784581,1.045251642286754
1.5,2,2,7,0.43734724638651423,0.4249724058784581,1.02911916241356
1.5,2,2,8,0.4329817660286034,0.4249724058784581,1.018846776965646
1.5,2,2,9,0.43017551039812174,0.4249724058784581,1.0122433938008477
1.5,2,2,10,0.42836055439906684,0.4249724058784581,1.0079726318079527
1.5,2,2,11,0.4271821034977432,0.4249724058784581,1.0051996261138825
1.5,2,2,12,0.42641498305093506,0.4249724058784581,1.0033945196265037
1.5,5,5,1,0.7306709256570956,0.5079412372210217,1.438494991378613
1.5,5,5,2,0.6287871902527433,0.5079412372210217,1.2379132548734917
1.5,5,5,3,0.578541016413973,0.5079412372210217,1.138992021162147
1.5,5,5,4,0.5507694913707855,0.5079412372210217,1.0843173402972357
1.5,5,5,5,0.5344780819271923,0.5079412372210217,1.0522439265836248
1.5,5,5,6,0.5245911388466292,0.5079412372210217,1.0327791886256374
1.5,5,5,7,0.5184680357194223,0.5079412372210217,1.0207244415830332
1.5,5,5,8,0.5146284568960446,0.5079412372210217,1.013165341155621
1.5,5,5,9,0.5122020487900628,0.5079412372210217,1.0083883946740617
1.5,5,5,10,0.5106611821091209,0.5079412372210217,1.0053548416406988
1.5,5,5,11,0.5096796372518116,0.5079412372210217,1.0034224431950058
1.5,5,5,12,0.509053153109974,0.5079412372210217,1.0021890640244837
1.5,Poisson,Poisson,1,0.7768698398515702,0.5828116438658113,1.3329689755313805
1.5,Poisson,Poisson,2,0.6881723849643999,0.5828116438658113,1.1807800894294542
1.5,Poisson,Poisson,3,0.6437984574084523,0.5828116438658113,1.104642407516283
1.5,Poisson,Poisson,4,0.6192825142450279,0.5828116438658113,1.062577456650152
1.5,Poisson,Poisson,5,0.6050214310467775,0.5828116438658113,1.038108001812812
1.5,Poisson,Poisson,6,0.5964811784237962,0.5828116438658113,1.0234544637223004
1.5,Poisson,Poisson,7,0.5912786976836207,0.5828116438658113,1.0145279421008941
1.5,Poisson,Poisson,8,0.5880766730245481,0.5828116438658113,1.0090338434623813
1.5,Poisson,Poisson,9,0.5860934310690225,0.5828116438658113,1.0056309568241344
1.5,Poisson,Poisson,10,0.5848602824446254,0.5828116438658113,1.0035150954864687
1.5,Poisson,Poisson,11,0.5840916783540102,0.5828116438658113,1.0021963090505681
1.5,Poisson,Poisson,12,0.5836118985806242,0.5828116438658113,1.001373093216712
2.0,0.05,0.05,1,0.16945951496729272,0.058537993182377734,2.8948637586419137
2.0,0.05,0.05,2,0.09748268951187944,0.058537993182377734,1.665289228624011
2.0,0.05,0.05,3,0.07638013568974833,0.058537993182377734,1.3047959374313123
2.0,0.05,0.05,4,0.0676062428722326,0.058537993182377734,1.1549122065323
2.0,0.05,0.05,5,0.06337663563546958,0.058537993182377734,1.0826581539619378
2.0,0.05,0.05,6,0.061184768173593085,0.058537993182377734,1.0452146520118857
2.0,0.05,0.05,7,0.06000514928254841,0.058537993182377734,1.0250633139335625
2.0,0.05,0.05,8,0.05935719326799871,0.058537993182377734,1.0139943315629
2.0,0.05,0.05,9,0.0589972462237901,0.058537993182377734,1.007845384107746
2.0,0.05,0.05,10,0.058796035083541476,0.058537993182377734,1.0044081097956297
2.0,0.05,0.05,11,0.058683162763714325,0.058537993182377734,1.002479920705247
2.0,0.05,0.05,12,0.058619720728555036,0.058537993182377734,1.0013961453362892
2.0,0.1,0.1,1,0.26247275108720325,0.10956029368474307,2.3956922919763417
2.0,0.1,0.1,2,0.16743953267563128,0.10956029368474307,1.528286636009157
2.0,0.1,0.1,3,0.1366971993082532,0.10956029368474307,1.247689237686747
2.0,0.1,0.1,4,0.12343682817329582,0.10956029368474307,1.1266566017838737
2.0,0.1,0.1,5,0.11695493416161784,0.10956029368474307,1.067493799333476
2.0,0.1,0.1,6,0.11358504500817923,0.10956029368474307,1.0367354922853464
2.0,0.1,0.1,7,0.11177571995643709,0.10956029368474307,1.0202210691226226
2.0,0.1,0.1,8,0.11078728052021458,0.10956029368474307,1.0111991926473118
2.0,0.1,0.1,9,0.11024214356421436,0.10956029368474307,1.0062235127028163
2.0,0.1,0.1,10,0.10993991411551995,0.10956029368474307,1.0034649453557438
2.0,0.1,0.1,11,0.10977186732085631,0.10956029368474307,1.0019311160001272
2.0,0.1,0.1,12,0.10967827811318487,0.10956029368474307,1.0010768903995575
2.0,0.2,0.2,1,0.3809560793161545,0.19401852018873167,1.9635036848316294
2.0,0.2,0.2,2,0.2695694715999427,0.19401852018873167,1.3894007197751987
2.0,0.2,0.2,3,0.23005308677639902,0.19401852018873167,1.185727458144793
2.0,0.2,0.2,4,0.2124407436155754,0.19401852018873167,1.0949508500988643
2.0,0.2,0.2,5,0.2037554597559228,0.19401852018873167,1.0501856191755277
2.0,0.2,0.2,6,0.1992532559303024,0.19401852018873167,1.0269805982257707
2.0,0.2,0.2,7,0.19685821197413234,0.19401852018873167,1.0146361892804787
2.0,0.2,0.2,8,0.1955664288952339,0.19401852018873167,1.0079781492251179
2.0,0.2,0.2,9,0.19486449412818152,0.19401852018873167,1.004360274156441
2.0,0.2,0.2,10,0.19448152823264853,0.19401852018873167,1.0023864115831131
2.0,0.2,0.2,11,0.1942721257900164,0.19401852018873167,1.001307120583324
2.0,0.2,0.2,12,0.1941574881018493,0.19401852018873167,1.0007162610712752
2.0,0.5,0.5,1,0.552786404500042,0.3596117967977923,1.5371753914148447
2.0,0.5,0.5,2,0.4419539995449788,0.3596117967977923,1.228975254650745
2.0,0.5,0.5,3,0.39892122537567,0.3596117967977923,1.1093107315386017
2.0,0.5,0.5,4,0.3793110489463526,0.3596117967977923,1.0547792155985278
2.0,0.5,0.5,5,0.3697144857375787,0.3596117967977923,1.0280933190450008
2.0,0.5,0.5,6,0.36485310340227195,0.3596117967977923,1.0145749017444685
2.0,0.5,0.5,7,0.3623471286997897,0.3596117967977923,1.0076063464167595
2.0,0.5,0.5,8,0.3610436928147678,0.3596117967977923,1.0039817826604298
2.0,0.5,0.5,9,0.3603625672878371,0.3596117967977923,1.0020877248653413
2.0,0.5,0.5,10,0.36000576960018515,0.3596117967977923,1.001095550273659
2.0,0.5,0.5,11,0.3598186278616099,0.3596117967977923,1.0005751509423755
2.0,0.5,0.5,12,0.35972040565300567,0.3596117967977923,1.000302016942104
2.0,1,1,1,0.6666666666666667,0.4999999999999998,1.3333333333333341
2.0,1,1,2,0.5714285714285714,0.4999999999999998,1.1428571428571432
2.0,1,1,3,0.5333333333333333,0.4999999999999998,1.066666666666667
